𰚉	⿰⿳士冖⿱口⿵冂艹殳 ké qiào
𰚦	氀
𰛊	溤
𰛏	漎
𰛒	涷
𰛡	滭
𰛣	漐
𰛤	瀄
𰛥	溰
𰛦	濊
𰛪	灓
𰛮	滷
𰛲	澰
𰛵	澖
𰜐	灠
𰜜	瀙
𰜨	瀳
𰜳	瀴
𰝅	瀯
𰝍	瀈
𰝾	㷃
𰞇	燡
𰞤	熞
𰞻	燌
𰟘	爓
𰠛	牋
𰠫	犅
𰠲	牼
𰠹	犤
𰡊	獢
𰡎	猍
𰡏	猧
𰡔	獑
𰡞	獖
𰡩	玂
𰡵	瓐
𰡽	璹
𰢄	璛
𰢤	甖
𰢴	⿱一田 liú
𰣯	癎
𰤫	⿰皮卖 dú
𰤬	皾
𰥒	瞛
𰥛	瞓
𰦨	䃣
𰦭	礲
𰧃	磵
𰧉	礩
𰧞	⿰石⿳⺈田日 zēng
𰧸	⿹𢦏示 zāi
𰩅	竉
𰩧	䇓
𰩻	簻
𰪣	籯
𰬈	絃
𰬌	絚
𰬔	絣
𰬗	絿
𰬝	⿰纟间 jiàn
𰬥	総
𰬩	繡
𰬪	縿
𰬫	緻
𰬴	縡
𰬷	繖
𰭀	纋
𰭄	罆
𰭹	䏊
𰮅	膷
𰮤	⿰月龹 zhèn
𰯋	臡
𰯲	⿰臣⿳𠂉丶罒
𰰤	蓲
𰱌	蒳
𰱐	藚
𰱓	⿱艹杭
𰱛	蔠
𰱱	薋
𰲠	虦
𰲮	蜸
𰲯	䗥
𰲲	蟡
𰲴	蠪
𰲹	螘
𰳲	襱
𰳸	襨
𰴂	襂
𰴜	覰
𰴞	覻
𰴣	觷
𰵑	譌
𰵒	訦
𰵖	讛
𰵝	訸
𰵞	詠
𰵤	詻
𰵦	詨
𰵧	誌
𰵩	誧
𰵴	諔
𰵼	謋
𰶉	譠
𰶍	讂
𰶏	讑
𰶑	豅
𰶔	豄
𰷠	貤
𰷣	賛
𰷥	賨
𰷧	賮
𰷫	贆
𰷭	贓
𰸄	踼
𰹀	軃
𰹲	軎
𰹴	軓
𰹵	轙
𰹶	軖
𰺃	轛
𰺅	輂
𰺉	輤
𰺋	輙
𰺓	輹
𰺚	⿰车⿱而而 ér
𰺜	轓
𰺟	轚
𰺡	䡷
𰺷	遶
𰻝	biáng ⿺辶⿳穴⿲月⿱⿲幺言幺⿲长马长刂心
𰻞	biáng ⿺辶⿳穴⿲月⿱⿲幺言幺⿲長馬長刂心
𰻳	鄪
𰽗	釪
𰽚	鑛
𰽞	鈪
𰽡	鈤
𰽦	鑨
𰽫	鉎
𰽭	鉤
𰽵	銧
𰽸	䤨
𰽼	鉼
𰽽	⿰钅羊 yáng
𰾃	鋜
𰾍	錶
𰾎	錍
𰾒	錧
𰾗	鍼
𰾟	鍑
𰾤	鍜
𰾫	鑑
𰾮	鎌
𰾹	鐫
𰾼	鐉
𰾿	⿰钅葛 là
𰿆	鑽
𰿈	鑯
𰿊	⿰钅羸 luó
𰿨	䦎
𰿺	闛
𰿾	闢
𱀑	隲
𱁬	⿳雲⿲雲龍雲龖
𱁷	韇
𱁽	䪍
𱂊	韘
𱂐	韻
𱂥	頟
𱂨	頞
𱂯	顇
𱂱	顑
𱂲	顋
𱂶	顖
𱂻	顦
𱃗	颱
𱃝	飍
𱃠	飇
𱃺	餂
𱃾	餢
𱄈	饛
𱄿	騳
𱅁	馽
𱅂	馺
𱅅	驡
𱅈	駜
𱅊	騺
𱅋	駬
𱅐	駮
𱅛	驒
𱅝	騗
𱅤	驞
𱅪	驔
𱅬	驠
𱆈	䰖
𱆥	鿕
𱇏	魠
𱇞	䱇
𱇟	魻
𱇡	鮏
𱇢	鮌
𱇣	鱍
𱇪	鮥
𱇭	鯠
𱇱	鯈
𱈊	鰡
𱈍	鰯
𱈑	鰴
𱈓	鱏
𱈚	鱷
𱈜	鱻
𱉊	鳱
𱉎	鳺
𱉏	鷒
𱉐	鵙
𱉔	鴂
𱉗	鴠
𱉢	鴢
𱉣	𪀚
𱉤	䳏
𱉧	䳒
𱉨	鵶
𱉮	鵅
𱉱	鶤
𱉵	鶆
𱉼	䳭
𱉽	鵋
𱊂	䳟
𱊃	鵹
𱊄	鶃
𱊈	鶂
𱊠	鷋
𱊣	䳺
𱊧	鷢
𱊭	鸒
𱊮	鸁
𱊵	鸙
𱊼	䴝
𱋆	䴮
𱋇	麧
𱋈	𪍿
𱋊	䴲
𱋋	麮
𱋎	䴳
𱋐	麯
𱋔	䴵
𱋖	麱
𱋗	䴸
𱋙	䴹
𱋝	䴺
𱋞	⿰⿳士冖麦殳 kū
𱋢	𪍑
𱋪	䵂
𱋫	䵃
𱋮	䵆
𱋶	黸
𱋾	鼀
𱌇	鼈
𱌗	齌
𱌙	𪗋
𱌬	齚
𱌮	齣
𱌰	䶧
𱌹	齵
𱍁	龏
𱍂	龖
𱍇	䶱
𱍈	龞
𱍊	⿰⿳亼吅冊昌 chàng
𱎟	偒
𱎫	俹
𱎯	傊
𱎼	⿰亻革
𱎾	儯
𱏀	僫
𱏐	償
𱐙	剷
𱐠	剼
𱒀	噧
𱒂	啺
𱒄	⿰口巳 sì
𱒆	⿰口天 tiān
𱒐	⿰口戊 wù
𱒦	嚋
𱓒	⿰口庚 gēng
𱓩	⿰口癸 guǐ
𱕌	囖
𱖚	壐
𱖲	墹
𱙄	嬩
𱙇	婨
𱙔	孍
𱙗	嫺
𱙷	孭
𱛍	崘
𱛓	巄
𱛬	嵵
𱜇	嶺
𱞎	憑
𱞕	憳
𱞝	㥦
𱞲	憌
𱟸	揁
𱡘	⿰来攵 chì
𱡼	㬙
𱣇	檏
𱣚	槓
𱣤	橺
𱣱	樌
𱤚	欄
𱩪	灆
𱪪	爏
𱪵	爐
𱮾	琜
𱰥	⿳一田一 tuī
𱰭	⿱⿻巛一田 zī zāi
𱲒	盪
𱲾	⿰目妻 qī
𱳯	碖
𱳱	䂻
𱳹	礑
𱶌	積
𱸇	簩
𱺕	䌬
𱺧	練
𱽗	蘆
𱽚	藥
𲁑	覔
𲁖	覮
𲁗	親
𲂆	䛅
𲂊	譁
𲂍	誩
𲂻	賏
𲃫	蹟
𲅗	遉
𲆭	醻
𲇲	鏄
𲇴	鈊
𲇷	錬
𲇽	鋕
𲇿	鋲
𲈀	鐱
𲈊	録
𲈒	鎤
𲈛	鐘
𲈜	鏳
𲈡	鑵
𲈵	閖
𲈹	閪
𲉉	陯
𲊿	顕
𲌪	⿺鬼固
𲍇	䲑
𲍑	鱙
𲍿	鵺
𲎫	⿰齿赞 zá
𲰹	⿹[减笔]鸟一甲 yā
𳁼	訷
𳋮	餽
𳎑	䰳
𳎒	魤
𳎓	𩻟
𳎕	魿
𳎖	䲀
𳎘	鯓
𳎙	鯍
𳐃	鴈
𳐝	鹹
